hour_of_year,temperature_in,day_of_year
216,68.2266666666667,9
217,67.8481041666667,10
218,67.5913125,10
219,67.228375,10
220,67.0623333333333,10
221,67.0148333333333,10
222,67.0193333333333,10
223,67.0569166666667,10
224,67.3584166666667,10
225,68.44125,10
226,68.6462083333333,10
227,68.5229791666667,10
228,67.889875,10
229,67.6066666666667,10
230,67.6908541666667,10
231,67.7957083333333,10
232,67.61675,10
233,68.0269166666667,10
234,68.6649583333333,10
235,68.7348125,10
236,68.7872916666667,10
237,68.258625,10
238,68.4018958333333,10
239,67.9558958333333,10
240,68.0301875,10
241,67.8451666666667,11
242,67.1305625,11
243,66.7354583333333,11
244,66.71025,11
245,66.7584166666667,11
246,66.7780625,11
247,66.8800833333333,11
248,67.438875,11
249,67.31975,11
250,67.2140416666667,11
251,67.1808333333333,11
252,67.1909375,11
253,67.2601041666667,11
254,67.2046875,11
255,67.3389375,11
256,67.4306875,11
257,67.8052708333333,11
258,68.0508125,11
259,68.7744791666667,11
260,68.7682083333334,11
261,68.5272291666667,11
262,67.8290416666667,11
263,66.964875,11
264,66.4381041666667,11
265,66.380125,12
266,66.539,12
267,66.4704166666667,12
268,66.3998541666667,12
269,66.3917291666667,12
270,66.3784583333333,12
271,66.3910833333333,12
272,67.3587708333333,12
273,67.5239166666667,12
274,67.1545,12
275,66.9249166666667,12
276,66.97925,12
277,67.1027708333333,12
278,67.212625,12
279,67.149625,12
280,67.2094166666667,12
281,67.1567083333333,12
282,67.1763541666667,12
283,67.0073541666667,12
284,67.0886458333334,12
285,67.3808333333333,12
286,67.3562916666667,12
287,66.7385625,12
288,66.2952708333333,12
289,66.1024375,13
290,66.0410833333333,13
291,66.0715,13
292,66.0956875,13
293,66.0100833333333,13
294,66.0758333333333,13
295,66.10775,13
296,66.0640416666667,13
297,66.4832708333334,13
298,67.2891666666667,13
299,67.3487291666667,13
300,67.4069375,13
301,67.4262708333333,13
302,67.5289791666667,13
303,67.5190416666667,13
304,67.688,13
305,67.5832083333333,13
306,67.7716666666667,13
307,67.7232708333333,13
308,68.0462083333333,13
309,68.3965,13
310,68.4363958333333,13
311,67.9017291666667,13
312,67.2597708333333,13
313,66.8395,14
314,66.5787708333333,14
315,66.4728541666667,14
316,66.5342916666667,14
317,66.5967708333333,14
318,66.595875,14
319,66.660875,14
320,66.6074166666667,14
321,66.4914166666667,14
322,67.3036041666667,14
323,68.1821666666667,14
324,67.5830416666667,14
325,67.5340833333333,14
326,67.5867708333333,14
327,67.5787291666667,14
328,67.5000416666667,14
329,67.618,14
330,68.764375,14
331,69.1475,14
332,68.9973958333333,14
333,68.8050833333333,14
334,68.6535208333333,14
335,68.2097083333333,14
336,67.6062291666667,14
337,67.1975416666667,15
338,66.7816666666667,15
339,66.3712291666667,15
340,66.4095833333333,15
341,66.3318541666667,15
342,66.2632291666667,15
343,66.4643958333333,15
344,67.8475,15
345,68.039375,15
346,67.8444166666667,15
347,67.1219791666667,15
348,67.2334791666667,15
349,67.4211041666667,15
350,67.8558333333333,15
351,68.103625,15
352,68.3019583333333,15
353,68.2870416666667,15
354,68.6039166666667,15
355,69.3171458333333,15
356,69.3468541666667,15
357,69.34175,15
358,69.2870833333333,15
359,68.8684583333333,15
360,67.8292291666667,15
361,67.2655833333333,16
362,66.7308541666667,16
363,66.3213958333333,16
364,65.9857916666667,16
365,65.9099583333333,16
366,65.827,16
367,65.8964375,16
368,67.2131666666667,16
369,68.1310833333333,16
370,67.20175,16
371,66.7770416666667,16
372,67.0387291666667,16
373,66.900625,16
374,66.8881041666667,16
375,66.8882708333333,16
376,67.063375,16
377,66.9976666666667,16
378,66.8787083333333,16
379,67.0127083333333,16
380,67.4626875,16
381,67.9586458333333,16
382,68.2267291666667,16
383,68.0815625,16
384,67.6903958333333,16
385,67.4492916666667,17
386,67.0519791666667,17
387,66.9566458333333,17
388,66.7432916666667,17
389,66.6210208333333,17
390,66.6636041666667,17
391,66.41825,17
392,66.7075416666667,17
393,67.3019583333333,17
394,67.4411875,17
395,67.6256458333334,17
396,67.102125,17
397,66.9547083333333,17
398,66.9217708333333,17
399,66.8817083333333,17
400,66.8501041666667,17
401,66.6217083333333,17
402,66.8161458333333,17
403,66.7602083333333,17
404,67.2441458333333,17
405,67.5272083333333,17
406,67.6781041666667,17
407,67.4832291666667,17
408,67.2116666666667,17
409,66.9234791666667,18
410,66.7051041666667,18
411,66.7004583333333,18
412,66.7701666666667,18
413,66.751375,18
414,66.74775,18
415,66.8128958333333,18
416,67.4332083333333,18
417,67.5727083333333,18
418,67.6279166666667,18
419,67.8451041666667,18
420,67.8130416666667,18
421,67.71825,18
422,67.8512916666667,18
423,67.8699166666667,18
424,68.08975,18
425,68.3248333333333,18
426,68.1604166666667,18
427,68.2927916666667,18
428,68.6625625,18
429,68.4975,18
430,68.5048958333333,18
431,68.2938333333333,18
432,67.9275416666667,18
433,67.5714166666667,19
434,67.3039166666667,19
435,67.0031875,19
436,66.8462083333333,19
437,66.5630208333333,19
438,66.5549166666667,19
439,66.5068333333333,19
440,67.50075,19
441,67.5292916666667,19
442,67.6129166666667,19
443,67.6883125,19
444,67.9483125,19
445,67.9944583333333,19
446,68.0348333333333,19
447,68.1032708333333,19
448,67.8910833333333,19
449,67.8725833333333,19
450,67.8188541666667,19
451,68.2905625,19
452,68.4510625,19
453,68.2931458333333,19
454,68.4147083333333,19
455,68.3704583333333,19
456,68.1381041666667,19
457,67.675875,20
458,67.1834791666667,20
459,66.929125,20
460,66.5767916666667,20
461,66.6542708333333,20
462,66.5800416666667,20
463,66.7076041666667,20
464,66.8290625,20
465,67.7080833333333,20
466,68.1242708333333,20
467,68.3154166666667,20
468,68.5155208333333,20
469,68.7572291666667,20
470,68.4982708333333,20
471,68.4509166666667,20
472,68.224625,20
473,68.2290416666667,20
474,68.1574791666667,20
475,68.067125,20
476,67.9100625,20
477,67.7150208333333,20
478,67.2859375,20
479,67.0401666666667,20
480,66.5858333333333,20
481,66.3370416666667,21
482,66.10675,21
483,66.1260416666667,21
484,66.0706666666667,21
485,66.1052708333333,21
486,66.0059375,21
487,66.149,21
488,67.0580416666667,21
489,67.5937083333333,21
490,67.5711041666667,21
491,67.419375,21
492,67.53625,21
493,67.6676458333333,21
494,67.9525,21
495,68.7187708333333,21
496,68.9898125,21
497,69.015875,21
498,68.9856666666667,21
499,69.3005,21
500,69.4702083333333,21
501,69.6340208333333,21
502,69.7044583333333,21
503,69.4127916666667,21
504,68.7670416666667,21
505,68.24725,22
506,67.8317708333333,22
507,67.8682083333333,22
508,67.9100208333333,22
509,67.9057083333333,22
510,67.8677708333333,22
511,67.8290833333333,22
512,68.413,22
513,68.0745416666667,22
514,67.9143333333333,22
515,67.8145208333333,22
516,67.8361458333333,22
517,67.8321875,22
518,67.9375416666667,22
519,67.8186666666667,22
520,67.9070625,22
521,67.9768541666667,22
522,68.1158125,22
523,68.1281458333333,22
524,68.1665625,22
525,68.1401666666667,22
526,68.4657916666667,22
527,68.5810416666667,22
528,68.0382916666667,22
529,67.7167083333333,23
530,67.3383125,23
531,67.2453125,23
532,67.1792708333333,23
533,67.2496041666667,23
534,67.1656458333333,23
535,68.0107291666667,23
536,68.5352083333333,23
537,68.2651875,23
538,68.1985833333333,23
539,68.37475,23
540,68.6505625,23
541,68.7934166666667,23
542,68.4695208333333,23
543,68.2629375,23
544,67.9788333333333,23
545,67.7946458333333,23
546,67.8989583333333,23
547,67.9738541666667,23
548,67.9892291666667,23
549,68.3367916666667,23
550,68.269125,23
551,68.1423958333333,23
552,67.8655625,23
553,67.7840833333333,24
554,67.8212708333333,24
555,67.7222916666667,24
556,67.6506458333333,24
557,67.7149583333333,24
558,67.5068125,24
559,67.6283125,24
560,67.8464375,24
561,68.2309791666667,24
562,68.603625,24
563,68.4555416666667,24
564,68.1716041666667,24
565,67.9650833333333,24
566,68.1159583333333,24
567,68.1678333333333,24
568,68.2242916666667,24
569,68.3668125,24
570,68.2176458333333,24
571,68.1143958333333,24
572,68.1820208333333,24
573,68.27375,24
574,68.4490625,24
575,68.5070833333333,24
576,68.0960833333333,24
577,67.6604166666667,25
578,67.4175208333333,25
579,67.2488541666667,25
580,67.1925833333333,25
581,67.2156875,25
582,67.1991666666667,25
583,67.2988333333333,25
584,68.0728958333333,25
585,68.1198541666667,25
586,67.7911041666667,25
587,67.861875,25
588,68.0285833333333,25
589,68.4518125,25
590,68.6252291666667,25
591,68.8577708333333,25
592,69.174125,25
593,69.4956666666667,25
594,69.7234166666667,25
595,69.67775,25
596,69.597875,25
597,69.3662291666667,25
598,69.2637916666667,25
599,68.8920416666667,25
600,68.2577916666667,25
601,67.8464375,26
602,67.7979166666667,26
603,67.7524583333333,26
604,67.7423333333333,26
605,67.7572083333333,26
606,67.6735625,26
607,67.8636458333333,26
608,68.6507291666667,26
609,68.6988125,26
610,67.93325,26
611,68.0028125,26
612,67.8600208333333,26
613,68.0385833333333,26
614,68.3114583333333,26
615,68.4528333333333,26
616,68.5977083333333,26
617,69.1189166666667,26
618,69.39725,26
619,69.6937708333333,26
620,69.8145833333333,26
621,69.81925,26
622,69.8730416666667,26
623,69.686625,26
624,68.8041041666667,26
625,68.1073333333333,27
626,67.5912083333333,27
627,67.3204375,27
628,67.2894583333333,27
629,67.2455625,27
630,67.2319791666667,27
631,67.2527708333333,27
632,67.0796875,27
633,66.8929166666667,27
634,66.9717083333333,27
635,67.6178333333333,27
636,68.25675,27
637,68.084,27
638,67.9832708333333,27
639,67.9723125,27
640,67.9314166666667,27
641,67.8322708333333,27
642,68.02625,27
643,68.1070208333333,27
644,67.9924166666667,27
645,67.9074583333333,27
646,67.6412708333333,27
647,67.0515208333333,27
648,66.517,27
649,66.5085625,28
650,66.5659583333333,28
651,66.54275,28
652,66.4490625,28
653,66.3384375,28
654,66.2618125,28
655,66.1732291666667,28
656,66.859625,28
657,67.2756458333333,28
658,67.4533958333333,28
659,67.5238125,28
660,67.7375,28
661,68.0576458333333,28
662,67.8376458333333,28
663,67.7754583333333,28
664,67.8089375,28
665,67.6232708333333,28
666,67.6062083333333,28
667,67.6011041666667,28
668,67.6423333333333,28
669,67.8277708333333,28
670,67.9244583333333,28
671,67.9161041666667,28
672,67.9003125,28
673,67.2900208333333,29
674,66.7092291666667,29
675,66.4470208333333,29
676,66.3025,29
677,66.3149791666667,29
678,66.26575,29
679,66.5015416666667,29
680,67.4706666666667,29
681,68.0632291666667,29
682,68.00925,29
683,67.9534791666667,29
684,67.7800416666667,29
685,67.970125,29
686,68.2068541666667,29
687,68.1200833333333,29
688,67.8555,29
689,67.7170416666667,29
690,67.5779791666667,29
691,68.3543333333333,29
692,68.3462291666667,29
693,68.657625,29
694,68.68025,29
695,68.7306666666667,29
696,68.5157083333333,29
697,68.531,30
698,67.9521041666667,30
699,67.5493333333333,30
700,67.2647708333333,30
701,67.2629583333333,30
702,67.1047916666667,30
703,67.1098958333333,30
704,67.3814583333333,30
705,67.5297291666667,30
706,67.659125,30
707,67.8597916666667,30
708,68.1826875,30
709,68.5782083333333,30
710,68.7898958333333,30
711,68.9964166666667,30
712,69.1950833333333,30
713,69.1032708333333,30
714,69.1297083333333,30
715,69.1078125,30
716,69.1540833333333,30
717,69.1694375,30
718,69.0399166666667,30
719,68.9238958333333,30
720,68.5288541666667,30
721,68.1051666666667,31
722,67.8688333333333,31
723,67.3512291666667,31
724,67.1749583333333,31
725,67.0724583333333,31
726,66.9934583333333,31
727,66.9521666666667,31
728,67.72475,31
729,67.3542708333333,31
730,67.187375,31
731,67.2801875,31
732,67.195125,31
733,67.2361875,31
734,67.1693125,31
735,67.4440416666667,31
736,68.3885625,31
737,68.7778958333333,31
738,68.688875,31
739,68.5067916666667,31
740,68.2348125,31
741,67.9956875,31
742,67.4415416666667,31
743,66.9512083333333,31
744,66.4264791666667,31
745,66.0147916666667,32
746,65.6784375,32
747,65.7246041666667,32
748,65.6449791666667,32
749,65.6296041666667,32
750,65.522375,32
751,65.748375,32
752,66.5394583333333,32
753,66.9115416666667,32
754,67.0646875,32
755,66.8026041666667,32
756,66.5354791666667,32
757,66.6697708333333,32
758,66.7651875,32
759,66.7738958333333,32
760,66.92275,32
761,66.9390833333333,32
762,67.141625,32
763,67.4208541666667,32
764,67.5996875,32
765,68.1152916666667,32
766,68.2242291666667,32
767,68.3384791666667,32
768,68.3423958333333,32
769,67.9096666666667,33
770,67.68475,33
771,67.4958541666667,33
772,67.4564583333333,33
773,67.5037916666667,33
774,67.4831875,33
775,67.6721875,33
776,68.6312916666667,33
777,69.1546041666667,33
778,69.3675833333333,33
779,69.4126666666667,33
780,68.9344375,33
781,68.649375,33
782,68.6287083333333,33
783,68.7531666666667,33
784,68.9024375,33
785,69.231125,33
786,69.1300625,33
787,69.3935416666667,33
788,69.760625,33
789,69.8700833333333,33
790,69.7870625,33
791,69.6645208333333,33
792,69.3752916666667,33
793,68.9017916666667,34
794,68.623,34
795,68.4218958333333,34
796,68.1987291666667,34
797,68.23525,34
798,68.229125,34
799,68.3154375,34
800,68.3172708333333,34
801,68.7120416666667,34
802,69.1750833333333,34
803,68.8706458333333,34
804,69.1870208333333,34
805,69.6976041666667,34
806,69.9349166666667,34
807,69.8877708333333,34
808,69.7592083333333,34
809,69.6361041666667,34
810,69.6386875,34
811,69.841625,34
812,69.6375208333333,34
813,69.5608333333333,34
814,69.3720208333333,34
815,68.7232708333333,34
816,68.3715208333333,34
817,67.9023125,35
818,67.5845625,35
819,67.8678541666667,35
820,67.7497708333334,35
821,67.5293125,35
822,67.6216666666667,35
823,67.3743333333333,35
824,67.694375,35
825,68.13225,35
826,68.48025,35
827,68.6667916666667,35
828,68.4240416666667,35
829,68.7979583333333,35
830,68.694625,35
831,68.7389375,35
832,69.4112083333333,35
833,69.5093333333333,35
834,69.7526875,35
835,69.6829791666667,35
836,69.4930833333333,35
837,69.267,35
838,68.6963541666667,35
839,68.0561875,35
840,67.5498125,35
841,67.296,36
842,66.9095,36
843,66.7283541666667,36
844,66.5801458333334,36
845,66.4346875,36
846,66.250875,36
847,66.2124166666667,36
848,66.9821666666667,36
849,67.5343125,36
850,67.5756666666667,36
851,67.4890416666667,36
852,67.4642708333333,36
853,67.17175,36
854,66.9503333333333,36
855,66.8064791666667,36
856,66.7831458333333,36
857,66.8948333333333,36
858,67.5398125,36
859,67.8747916666667,36
860,68.0857083333333,36
861,68.0129583333333,36
862,68.2524375,36
863,67.8822708333333,36
864,67.39075,36
865,66.9507708333333,37
866,66.6738333333333,37
867,66.3497291666667,37
868,66.0259166666667,37
869,65.7652083333333,37
870,65.8224166666667,37
871,65.8939166666667,37
872,66.8464375,37
873,67.4111875,37
874,67.4108541666667,37
875,67.2438541666667,37
876,66.8228541666667,37
877,66.8021875,37
878,67.0307916666667,37
879,67.0739583333333,37
880,67.1791875,37
881,67.2468541666667,37
882,67.2042708333333,37
883,67.5793125,37
884,67.5811458333333,37
885,67.4348541666667,37
886,67.3017916666667,37
887,67.2356041666667,37
888,67.20175,37
889,67.01,38
890,66.4481875,38
891,66.2143541666667,38
892,66.527375,38
893,66.3551041666667,38
894,66.5121458333334,38
895,66.5522291666667,38
896,66.84775,38
897,67.4297083333333,38
898,67.1604791666667,38
899,67.0479375,38
900,67.10775,38
901,67.1397916666667,38
902,67.177625,38
903,67.2093958333333,38
904,67.2757083333333,38
905,67.264875,38
906,67.2677291666667,38
907,67.616,38
908,68.6980625,38
909,68.4386875,38
910,68.4299375,38
911,68.2883958333333,38
912,67.8484166666667,38
913,67.6326041666667,39
914,67.5061458333333,39
915,67.5333333333333,39
916,67.676625,39
917,67.6964166666667,39
918,67.7392291666667,39
919,68.4021875,39
920,69.0434791666667,39
921,69.6277291666667,39
922,69.6206458333333,39
923,69.5111875,39
924,69.9237916666667,39
925,70.1795625,39
926,70.183,39
927,69.7558541666667,39
928,69.5325208333333,39
929,69.853875,39
930,69.8914583333333,39
931,70.1872083333333,39
932,69.6869791666667,39
933,69.5192291666667,39
934,69.4584791666667,39
935,68.8315833333333,39
936,68.1883958333333,39
937,67.9112083333333,40
938,67.3571458333333,40
939,67.0156666666667,40
940,67.0622916666667,40
941,66.9689791666667,40
942,66.6487708333333,40
943,67.0224791666667,40
944,67.7851458333333,40
945,67.869375,40
946,67.4830833333333,40
947,67.4249583333333,40
948,67.4312291666667,40
949,68.0974583333333,40
950,67.9312083333333,40
951,68.2991041666667,40
952,68.1946666666667,40
953,68.261375,40
954,68.5827916666667,40
955,68.4914166666667,40
956,68.7781875,40
957,68.5457083333333,40
958,68.2997708333333,40
959,67.6884583333333,40
960,67.685,40
961,67.0691666666667,41
962,66.9433541666667,41
963,66.2795,41
964,66.2018958333333,41
965,65.9344166666667,41
966,65.8329166666667,41
967,65.86425,41
968,65.6507708333333,41
969,65.5015833333333,41
970,65.70925,41
971,65.6536041666667,41
972,66.0076458333333,41
973,66.124125,41
974,65.73575,41
975,65.8972083333333,41
976,65.6917083333333,41
977,65.4301666666667,41
978,65.169625,41
979,65.3985833333333,41
980,65.5264791666667,41
981,65.2015,41
982,64.9997291666667,41
983,64.8785,41
984,64.4431458333333,41
985,64.4652916666667,42
986,64.2621041666667,42
987,64.2337083333333,42
988,63.9133333333333,42
989,64.1184791666667,42
990,63.8706458333333,42
991,64.1184375,42
992,63.9329375,42
993,63.9133125,42
994,64.1238541666667,42
995,64.05975,42
996,64.3431666666667,42
997,64.3375833333333,42
998,64.7970833333333,42
999,64.9300833333333,42
1000,64.8105,42
1001,64.4680208333333,42
1002,64.0362083333333,42
1003,64.2256875,42
1004,64.0613541666667,42
1005,64.4066041666667,42
1006,64.7062708333333,42
1007,64.4395625,42
1008,64.1264166666667,42
1009,63.9592708333333,43
1010,64.110625,43
1011,63.867,43
1012,63.9581458333333,43
1013,64.0145625,43
1014,63.9136666666667,43
1015,63.7967916666667,43
1016,64.0725833333333,43
1017,64.0785625,43
1018,64.1962083333333,43
1019,64.0700833333333,43
1020,64.5195416666667,43
1021,64.8230208333333,43
1022,64.7890416666667,43
1023,65.24825,43
1024,65.2544583333333,43
1025,65.1965416666667,43
1026,65.3901875,43
1027,65.3302291666667,43
1028,65.39175,43
1029,65.284625,43
1030,65.1167916666667,43
1031,65.3907083333333,43
1032,65.0482083333334,43
1033,65.0544375,44
1034,64.7932291666667,44
1035,64.5060208333333,44
1036,64.5906041666667,44
1037,64.4656458333333,44
1038,64.2998125,44
1039,64.16175,44
1040,64.3659166666667,44
1041,64.3445416666667,44
1042,64.3106666666667,44
1043,64.5736458333333,44
1044,64.5531666666667,44
1045,64.336625,44
1046,64.5995833333333,44
1047,64.6109791666667,44
1048,64.6254375,44
1049,64.8511041666667,44
1050,64.747625,44
1051,65.0668125,44
1052,65.5622708333333,44
1053,65.7673958333333,44
1054,65.8075625,44
1055,65.78625,44
1056,65.8260416666667,44
1057,66.5325208333333,45
1058,65.5556458333333,45
1059,65.0696458333333,45
1060,64.437875,45
1061,64.5449791666667,45
1062,64.340875,45
1063,64.5281875,45
1064,64.45225,45
1065,64.5894583333333,45
1066,64.7449375,45
1067,64.6736875,45
1068,64.9752291666667,45
1069,64.840125,45
1070,64.9598125,45
1071,65.0205208333333,45
1072,65.0875208333333,45
1073,65.130125,45
1074,65.1096458333333,45
1075,64.8723541666667,45
1076,64.8295,45
1077,64.7491041666667,45
1078,64.7078333333333,45
1079,64.5936458333333,45
1080,64.6625833333333,45
1081,64.3680208333333,46
1082,64.2404791666667,46
1083,64.8455,46
1084,64.8107708333333,46
1085,64.8847708333333,46
1086,64.8258958333333,46
1087,64.8175,46
1088,65.9357083333333,46
1089,66.5480208333333,46
1090,66.808125,46
1091,66.6739791666667,46
1092,66.9020833333333,46
1093,67.119375,46
1094,67.0016458333333,46
1095,66.9880833333333,46
1096,67.0035416666667,46
1097,67.3791041666667,46
1098,67.2637291666667,46
1099,67.4192291666667,46
1100,67.4336875,46
1101,67.0255416666667,46
1102,66.317875,46
1103,66.094875,46
1104,65.5568333333333,46
1105,65.5898333333333,47
1106,65.5399166666667,47
1107,65.2683958333333,47
1108,65.3299791666667,47
1109,65.5014375,47
1110,65.2425416666667,47
1111,65.5316666666667,47
1112,65.6201041666667,47
1113,66.5909166666667,47
1114,67.2235833333333,47
1115,67.1893541666667,47
1116,67.48675,47
1117,67.5844375,47
1118,67.7772708333333,47
1119,67.3969166666667,47
1120,67.3344375,47
1121,67.4688958333333,47
1122,67.9532291666667,47
1123,67.9354166666667,47
1124,67.3563958333333,47
1125,67.4336458333333,47
1126,67.8455416666667,47
1127,67.5721458333333,47
1128,67.233875,47
1129,65.5394583333333,48
1130,64.9275208333333,48
1131,65.298,48
1132,65.50075,48
1133,65.3122291666667,48
1134,65.3864791666667,48
1135,65.2336041666667,48
1136,65.5467708333333,48
1137,66.2082916666667,48
1138,67.4226875,48
1139,67.7210208333333,48
1140,68.1303958333333,48
1141,67.9810625,48
1142,67.8531875,48
1143,67.9927291666666,48
1144,67.9103541666667,48
1145,67.8444583333333,48
1146,67.77525,48
1147,67.1754375,48
1148,66.5284375,48
1149,66.1027916666667,48
1150,65.8148333333333,48
1151,65.6978958333333,48
1152,65.5672916666667,48
1153,65.4382708333333,49
1154,65.4731458333333,49
1155,65.5295,49
1156,65.4141458333334,49
1157,65.5894166666667,49
1158,65.9851666666667,49
1159,65.8384583333333,49
1160,65.8975416666667,49
1161,67.2751041666667,49
1162,67.5559375,49
1163,67.5539791666667,49
1164,67.6043125,49
1165,67.8299166666667,49
1166,68.2324375,49
1167,67.7120625,49
1168,66.8635625,49
1169,66.2179583333333,49
1170,65.9467916666667,49
1171,65.5519375,49
1172,65.1018541666667,49
1173,65.2727291666667,49
1174,65.0972083333333,49
1175,65.0345,49
1176,64.98075,49
1177,65.028875,50
1178,65.1298958333333,50
1179,64.9126875,50
1180,64.99575,50
1181,65.3968333333333,50
1182,65.118875,50
1183,65.2289166666667,50
1184,65.6016041666667,50
1185,67.4242083333333,50
1186,68.3184166666667,50
1187,68.566375,50
1188,68.8343541666667,50
1189,68.5311041666667,50
1190,69.0405208333333,50
1191,69.1824791666667,50
1192,69.5736666666667,50
1193,69.5209791666667,50
1194,69.22925,50
1195,69.5610833333333,50
1196,69.5390625,50
1197,69.2997708333333,50
1198,69.2009791666667,50
1199,67.9547083333333,50
1200,67.2099375,50
1201,66.8394166666667,51
1202,66.9187083333333,51
1203,67.0295416666667,51
1204,67.2102708333333,51
1205,67.2692083333333,51
1206,67.0885,51
1207,67.3255,51
1208,67.857625,51
1209,68.5148958333333,51
1210,68.7488333333333,51
1211,68.7058125,51
1212,68.9506458333333,51
1213,69.5474583333333,51
1214,69.9949791666667,51
1215,69.9480208333334,51
1216,69.3608958333333,51
1217,69.3660833333333,51
1218,69.2718958333333,51
1219,69.0787291666667,51
1220,68.9387083333333,51
1221,68.8929375,51
1222,69.1017916666667,51
1223,68.533125,51
1224,67.8508333333333,51
1225,67.0387083333333,52
1226,67.2350625,52
1227,67.597,52
1228,67.6077916666667,52
1229,67.2023333333333,52
1230,67.2274166666667,52
