Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
The Sound of Alternative Country,1850251,https://app.chartmetric.com/playlist/spotify?id=1850251,5BmMjQp8OwPGdg7OOINCHm,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/5BmMjQp8OwPGdg7OOINCHm,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",112,575,1077,9,1%
Artistas Consagrados 🎵,1809285,https://app.chartmetric.com/playlist/spotify?id=1809285,2pNafukZWRP7xwHHlY1q2j,el_listón,https://open.spotify.com/user/el_listón/playlist/2pNafukZWRP7xwHHlY1q2j,Digster España,77351,https://app.chartmetric.com/curator/spotify?id=77351,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 26, 2021",41 Days in List,"May 7, 2021",12,99,859,-4,-0%
"ACM: New Music Friday ",807207,https://app.chartmetric.com/playlist/spotify?id=807207,67Ccfqz0HDNDA8y2QXQBjc,acmawards,https://open.spotify.com/user/acmawards/playlist/67Ccfqz0HDNDA8y2QXQBjc,Academy of Country Music,53693,https://app.chartmetric.com/curator/spotify?id=53693,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",31,62,731,16,2%
Think I’ll Just Stay Here and Jam,2403698,https://app.chartmetric.com/playlist/spotify?id=2403698,5rMaWOchmxYHawoUSgpGNp,b8opmjvhoppnlmyqcdum1ykay,https://open.spotify.com/user/b8opmjvhoppnlmyqcdum1ykay/playlist/5rMaWOchmxYHawoUSgpGNp,thinkilljuststayhereandmeme,14477672,https://app.chartmetric.com/curator/spotify?id=14477672,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 26, 2021",10 Days in List,"May 7, 2021",157,157,657,10,2%
Think I’ll Just Stay Here and Jam,2403698,https://app.chartmetric.com/playlist/spotify?id=2403698,5rMaWOchmxYHawoUSgpGNp,b8opmjvhoppnlmyqcdum1ykay,https://open.spotify.com/user/b8opmjvhoppnlmyqcdum1ykay/playlist/5rMaWOchmxYHawoUSgpGNp,thinkilljuststayhereandmeme,14477672,https://app.chartmetric.com/curator/spotify?id=14477672,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 18, 2021",49 Days in List,"May 7, 2021",4,157,657,10,2%
Think I’ll Just Stay Here and Jam,2403698,https://app.chartmetric.com/playlist/spotify?id=2403698,5rMaWOchmxYHawoUSgpGNp,b8opmjvhoppnlmyqcdum1ykay,https://open.spotify.com/user/b8opmjvhoppnlmyqcdum1ykay/playlist/5rMaWOchmxYHawoUSgpGNp,thinkilljuststayhereandmeme,14477672,https://app.chartmetric.com/curator/spotify?id=14477672,Holy Dirt,https://app.chartmetric.com/track?id=20638322,"May 19, 2020",352 Days in List,"May 7, 2021",31,157,657,10,2%
NEW FOLK FRIDAY,1761437,https://app.chartmetric.com/playlist/spotify?id=1761437,3E3k4XXFETXTFyq1GLjfOa,christtuk,https://open.spotify.com/user/christtuk/playlist/3E3k4XXFETXTFyq1GLjfOa,Chris T-T,236837,https://app.chartmetric.com/curator/spotify?id=236837,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",39,53,407,3,1%
420≠ALLDAY @ THE HI54LOFI | #HI54MIXCDS,1755791,https://app.chartmetric.com/playlist/spotify?id=1755791,1652A3kbFmrAL3n6KAXMlH,113147753,https://open.spotify.com/user/113147753/playlist/1652A3kbFmrAL3n6KAXMlH,Jeremy / HI54LOFI,229247,https://app.chartmetric.com/curator/spotify?id=229247,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 30, 2021",6 Days in List,"May 7, 2021",10,420,254,0,
The Complete Country Bunker,2082652,https://app.chartmetric.com/playlist/spotify?id=2082652,3a9H8kwiDPYEAiJZ7LvH0A,u8ins5esg43wtxk4h66o5d1nb,https://open.spotify.com/user/u8ins5esg43wtxk4h66o5d1nb/playlist/3a9H8kwiDPYEAiJZ7LvH0A,DJ Salty Cracker,370377,https://app.chartmetric.com/curator/spotify?id=370377,Faded Loves & Memories,https://app.chartmetric.com/track?id=31120308,"Feb 2, 2021",93 Days in List,"May 7, 2021",1775,2201,198,9,5%
The Complete Country Bunker,2082652,https://app.chartmetric.com/playlist/spotify?id=2082652,3a9H8kwiDPYEAiJZ7LvH0A,u8ins5esg43wtxk4h66o5d1nb,https://open.spotify.com/user/u8ins5esg43wtxk4h66o5d1nb/playlist/3a9H8kwiDPYEAiJZ7LvH0A,DJ Salty Cracker,370377,https://app.chartmetric.com/curator/spotify?id=370377,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",42 Days in List,"May 7, 2021",1987,2201,198,9,5%
The Complete Country Bunker,2082652,https://app.chartmetric.com/playlist/spotify?id=2082652,3a9H8kwiDPYEAiJZ7LvH0A,u8ins5esg43wtxk4h66o5d1nb,https://open.spotify.com/user/u8ins5esg43wtxk4h66o5d1nb/playlist/3a9H8kwiDPYEAiJZ7LvH0A,DJ Salty Cracker,370377,https://app.chartmetric.com/curator/spotify?id=370377,Faustina,https://app.chartmetric.com/track?id=34670076,"May 3, 2021",3 Days in List,"May 7, 2021",2164,2201,198,9,5%
The Complete Country Bunker,2082652,https://app.chartmetric.com/playlist/spotify?id=2082652,3a9H8kwiDPYEAiJZ7LvH0A,u8ins5esg43wtxk4h66o5d1nb,https://open.spotify.com/user/u8ins5esg43wtxk4h66o5d1nb/playlist/3a9H8kwiDPYEAiJZ7LvH0A,DJ Salty Cracker,370377,https://app.chartmetric.com/curator/spotify?id=370377,Whale Party,https://app.chartmetric.com/track?id=20514042,"Apr 14, 2021",22 Days in List,"May 7, 2021",2056,2201,198,9,5%
The Complete Country Bunker,2082652,https://app.chartmetric.com/playlist/spotify?id=2082652,3a9H8kwiDPYEAiJZ7LvH0A,u8ins5esg43wtxk4h66o5d1nb,https://open.spotify.com/user/u8ins5esg43wtxk4h66o5d1nb/playlist/3a9H8kwiDPYEAiJZ7LvH0A,DJ Salty Cracker,370377,https://app.chartmetric.com/curator/spotify?id=370377,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Sep 25, 2020",223 Days in List,"May 7, 2021",1392,2201,198,9,5%
Americana Highways: Back Roads Playlist,2082631,https://app.chartmetric.com/playlist/spotify?id=2082631,6WLUKuVn5gI9rQzR9Tw8IG,willpayneharrison,https://open.spotify.com/user/willpayneharrison/playlist/6WLUKuVn5gI9rQzR9Tw8IG,willpayneharrison,370335,https://app.chartmetric.com/curator/spotify?id=370335,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 18, 2021",18 Days in List,"May 7, 2021",14,25,167,0,
The Sound of Roots Americana,2388832,https://app.chartmetric.com/playlist/spotify?id=2388832,1iWoJHBrst3QgMIW6kXHxb,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/1iWoJHBrst3QgMIW6kXHxb,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",42 Days in List,"May 7, 2021",335,386,149,5,3%
The Sound of Roots Americana,2388832,https://app.chartmetric.com/playlist/spotify?id=2388832,1iWoJHBrst3QgMIW6kXHxb,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/1iWoJHBrst3QgMIW6kXHxb,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",15,386,149,5,3%
C.C. Filson,2550296,https://app.chartmetric.com/playlist/spotify?id=2550296,3CtzS6eNoPHZkHYlhyro0L,1213273358,https://open.spotify.com/user/1213273358/playlist/3CtzS6eNoPHZkHYlhyro0L,Clinton Cherrington,14599096,https://app.chartmetric.com/curator/spotify?id=14599096,Back and Forth,https://app.chartmetric.com/track?id=28441901,"Jan 10, 2021",116 Days in List,"May 7, 2021",517,654,147,null,
C.C. Filson,2550296,https://app.chartmetric.com/playlist/spotify?id=2550296,3CtzS6eNoPHZkHYlhyro0L,1213273358,https://open.spotify.com/user/1213273358/playlist/3CtzS6eNoPHZkHYlhyro0L,Clinton Cherrington,14599096,https://app.chartmetric.com/curator/spotify?id=14599096,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Jan 10, 2021",116 Days in List,"May 7, 2021",516,654,147,null,
American music,1834660,https://app.chartmetric.com/playlist/spotify?id=1834660,7ySQ5Wu45p2azUtFdQnA0j,oystenhandelsby,https://open.spotify.com/user/oystenhandelsby/playlist/7ySQ5Wu45p2azUtFdQnA0j,oystenhandelsby,263910,https://app.chartmetric.com/curator/spotify?id=263910,Faustina,https://app.chartmetric.com/track?id=34670076,"May 3, 2021",3 Days in List,"May 7, 2021",1729,1729,146,0,
"radio, jukebox & tv",2564679,https://app.chartmetric.com/playlist/spotify?id=2564679,6Qpdbu13GLnLeKJo5i2J5R,christopherjwatson-us,https://open.spotify.com/user/christopherjwatson-us/playlist/6Qpdbu13GLnLeKJo5i2J5R,christopherjwatson-us,14611309,https://app.chartmetric.com/curator/spotify?id=14611309,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 19, 2021",48 Days in List,"May 7, 2021",29,31,134,null,
"EVERYTHING LIKED IN: ""INSERT CURRENT YEAR"" | #HI54MIXCDS",1755794,https://app.chartmetric.com/playlist/spotify?id=1755794,7lNa287Vb5zMT3A6wSUhbB,113147753,https://open.spotify.com/user/113147753/playlist/7lNa287Vb5zMT3A6wSUhbB,Jeremy / HI54LOFI,229247,https://app.chartmetric.com/curator/spotify?id=229247,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 30, 2021",6 Days in List,"May 7, 2021",497,507,129,2,2%
The Sound of West Virginia Indie,2389808,https://app.chartmetric.com/playlist/spotify?id=2389808,1XqFISoYLSOgqSOekdJbwX,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/1XqFISoYLSOgqSOekdJbwX,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",1,180,127,-2,-2%
The Sound of West Virginia Indie,2389808,https://app.chartmetric.com/playlist/spotify?id=2389808,1XqFISoYLSOgqSOekdJbwX,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/1XqFISoYLSOgqSOekdJbwX,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",42 Days in List,"May 7, 2021",153,180,127,-2,-2%
The Pulse of Alternative Country,1873522,https://app.chartmetric.com/playlist/spotify?id=1873522,6MdqVwbUAMHuAeqX0jz09h,particledetector,https://open.spotify.com/user/particledetector/playlist/6MdqVwbUAMHuAeqX0jz09h,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",19,200,101,2,2%
The Pulse of New Americana,1961530,https://app.chartmetric.com/playlist/spotify?id=1961530,5P3bIrDxuCHsNjr2h7WJKX,particledetector,https://open.spotify.com/user/particledetector/playlist/5P3bIrDxuCHsNjr2h7WJKX,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",12,200,93,2,2%
The Edge of Alternative Country,1873473,https://app.chartmetric.com/playlist/spotify?id=1873473,0BicJqKf01IxKQDhDgmcy5,particledetector,https://open.spotify.com/user/particledetector/playlist/0BicJqKf01IxKQDhDgmcy5,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",6,200,88,0,
The Edge of Folk,2266688,https://app.chartmetric.com/playlist/spotify?id=2266688,6qk4UvyofQUXyJqvivQfcs,particledetector,https://open.spotify.com/user/particledetector/playlist/6qk4UvyofQUXyJqvivQfcs,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",2,86,62,0,
The Pulse of Deep New Americana,1907952,https://app.chartmetric.com/playlist/spotify?id=1907952,1YzMCSvW33BW3dbk6cyQPn,particledetector,https://open.spotify.com/user/particledetector/playlist/1YzMCSvW33BW3dbk6cyQPn,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",11,200,52,3,6%
Stations: Folk Rock Faves,2205662,https://app.chartmetric.com/playlist/spotify?id=2205662,37i9dQZF1DX6KRrIrxB5YP,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6KRrIrxB5YP,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Faustina,https://app.chartmetric.com/track?id=34670076,"May 2, 2021",4 Days in List,"May 7, 2021",126,220,47,0,
The Edge of Deep New Americana,2266633,https://app.chartmetric.com/playlist/spotify?id=2266633,2JlP3aLJfnQjo0vToaGrFU,particledetector,https://open.spotify.com/user/particledetector/playlist/2JlP3aLJfnQjo0vToaGrFU,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",3,200,40,1,3%
The Pulse of Progressive Bluegrass,1990013,https://app.chartmetric.com/playlist/spotify?id=1990013,4mk6gUKAyFJikC8bKsHuzo,particledetector,https://open.spotify.com/user/particledetector/playlist/4mk6gUKAyFJikC8bKsHuzo,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",9,200,34,1,3%
Stations: Mellow Americana,2110687,https://app.chartmetric.com/playlist/spotify?id=2110687,37i9dQZF1DWToa7YmigZkC,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWToa7YmigZkC,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Faustina,https://app.chartmetric.com/track?id=34670076,"May 2, 2021",4 Days in List,"May 7, 2021",26,218,34,1,3%
New School Honky Tonk,2082630,https://app.chartmetric.com/playlist/spotify?id=2082630,6F3nDlcMww1eszmZ3ioGbA,willpayneharrison,https://open.spotify.com/user/willpayneharrison/playlist/6F3nDlcMww1eszmZ3ioGbA,willpayneharrison,370335,https://app.chartmetric.com/curator/spotify?id=370335,How It Feels in the Light,https://app.chartmetric.com/track?id=22382801,"Jan 28, 2021",98 Days in List,"May 7, 2021",42,46,33,-1,-3%
The Sound of Kentucky Roots,2388242,https://app.chartmetric.com/playlist/spotify?id=2388242,5K1iPKk49VzQ7QFocqwgYx,thesoundsofspotify,https://open.spotify.com/user/thesoundsofspotify/playlist/5K1iPKk49VzQ7QFocqwgYx,The Sounds of Spotify,137219,https://app.chartmetric.com/curator/spotify?id=137219,Faded Loves & Memories,https://app.chartmetric.com/track?id=31120308,"Dec 24, 2020",133 Days in List,"May 7, 2021",105,116,15,3,20%
The Pulse of Roots Americana,1990110,https://app.chartmetric.com/playlist/spotify?id=1990110,1u7nge1AoybtOShR9Zyfk2,particledetector,https://open.spotify.com/user/particledetector/playlist/1u7nge1AoybtOShR9Zyfk2,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",42 Days in List,"May 7, 2021",91,200,11,0,
OCTA Weekly Playlist Archive,2107932,https://app.chartmetric.com/playlist/spotify?id=2107932,1qW0zCB5591SPgrB6FHrdU,veslau,https://open.spotify.com/user/veslau/playlist/1qW0zCB5591SPgrB6FHrdU,Vesa Lautamäki,213702,https://app.chartmetric.com/curator/spotify?id=213702,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 26, 2021",41 Days in List,"May 7, 2021",517,730,10,0,
Fan Discoveries / Canada,1794581,https://app.chartmetric.com/playlist/spotify?id=1794581,0Cef764tkFBOA85vKGZNbf,glennpmcdonald,https://open.spotify.com/user/glennpmcdonald/playlist/0Cef764tkFBOA85vKGZNbf,glenn mcdonald,84351,https://app.chartmetric.com/curator/spotify?id=84351,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Apr 8, 2021",28 Days in List,"May 7, 2021",547,1002,10,0,
Starred,185511,https://app.chartmetric.com/playlist/spotify?id=185511,07WFO5WthpDInyh6375Pkr,thomas_vehus,https://open.spotify.com/user/thomas_vehus/playlist/07WFO5WthpDInyh6375Pkr,Thomas Ve,137459,https://app.chartmetric.com/curator/spotify?id=137459,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 18, 2021",49 Days in List,"May 7, 2021",4182,4211,6,0,
The Pulse of British Singer-Songwriter,1905319,https://app.chartmetric.com/playlist/spotify?id=1905319,4y1rNYY6XRVkwVv3tLJMmY,particledetector,https://open.spotify.com/user/particledetector/playlist/4y1rNYY6XRVkwVv3tLJMmY,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",28,200,5,0,
Sad Songs and Hotdogs,1988843,https://app.chartmetric.com/playlist/spotify?id=1988843,57hCHpmn6EC0TRJCw0p1Yr,cherryvalentino,https://open.spotify.com/user/cherryvalentino/playlist/57hCHpmn6EC0TRJCw0p1Yr,Brandi Rinks,280946,https://app.chartmetric.com/curator/spotify?id=280946,How It Feels in the Light,https://app.chartmetric.com/track?id=22382801,"Aug 7, 2020",272 Days in List,"May 7, 2021",623,1106,4,0,
Sad Songs and Hotdogs,1988843,https://app.chartmetric.com/playlist/spotify?id=1988843,57hCHpmn6EC0TRJCw0p1Yr,cherryvalentino,https://open.spotify.com/user/cherryvalentino/playlist/57hCHpmn6EC0TRJCw0p1Yr,Brandi Rinks,280946,https://app.chartmetric.com/curator/spotify?id=280946,Back and Forth,https://app.chartmetric.com/track?id=28441901,"Aug 7, 2020",272 Days in List,"May 7, 2021",624,1106,4,0,
Our Mother The Mountain,1563853,https://app.chartmetric.com/playlist/spotify?id=1563853,6grO2QLL1UI7bcctsED7au,121554178,https://open.spotify.com/user/121554178/playlist/6grO2QLL1UI7bcctsED7au,Dave Richardson,218644,https://app.chartmetric.com/curator/spotify?id=218644,M.O.T.E.,https://app.chartmetric.com/track?id=31984198,"Nov 10, 2020",177 Days in List,"May 7, 2021",298,328,4,0,
Sad Songs and Hotdogs,1988843,https://app.chartmetric.com/playlist/spotify?id=1988843,57hCHpmn6EC0TRJCw0p1Yr,cherryvalentino,https://open.spotify.com/user/cherryvalentino/playlist/57hCHpmn6EC0TRJCw0p1Yr,Brandi Rinks,280946,https://app.chartmetric.com/curator/spotify?id=280946,Strung Out,https://app.chartmetric.com/track?id=29961062,"Oct 19, 2020",199 Days in List,"May 7, 2021",734,1106,4,0,
The Pulse of Nashville Singer-Songwriter,1961473,https://app.chartmetric.com/playlist/spotify?id=1961473,2K6mpQFK7A2TiC5EkS4eG7,particledetector,https://open.spotify.com/user/particledetector/playlist/2K6mpQFK7A2TiC5EkS4eG7,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",21,200,3,0,
cntry,2570751,https://app.chartmetric.com/playlist/spotify?id=2570751,3NLRQUl09BEoWIxbVRYhyB,kw3jtktqp24ibv7x28x31ehjs,https://open.spotify.com/user/kw3jtktqp24ibv7x28x31ehjs/playlist/3NLRQUl09BEoWIxbVRYhyB,georgianabelle,14616627,https://app.chartmetric.com/curator/spotify?id=14616627,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Apr 25, 2021",11 Days in List,"May 7, 2021",481,487,2,null,
The Pulse of Kentucky Roots,2285539,https://app.chartmetric.com/playlist/spotify?id=2285539,7LjzoIvl1MLySxVrs3s4LV,particledetector,https://open.spotify.com/user/particledetector/playlist/7LjzoIvl1MLySxVrs3s4LV,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Holy Dirt,https://app.chartmetric.com/track?id=20638322,"Apr 15, 2021",21 Days in List,"May 7, 2021",16,200,2,0,
The Edge of Kentucky Roots,2358781,https://app.chartmetric.com/playlist/spotify?id=2358781,5mK72S9zRYjolhfu3WvGiB,particledetector,https://open.spotify.com/user/particledetector/playlist/5mK72S9zRYjolhfu3WvGiB,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Lookin' Over My Shoulder,https://app.chartmetric.com/track?id=33649221,"Mar 25, 2021",42 Days in List,"May 7, 2021",17,92,1,0,
The Pulse of North Carolina Roots,2353006,https://app.chartmetric.com/playlist/spotify?id=2353006,6CT1rZDSqJuEUUOWsDGa21,particledetector,https://open.spotify.com/user/particledetector/playlist/6CT1rZDSqJuEUUOWsDGa21,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Faustina,https://app.chartmetric.com/track?id=34670076,"Apr 29, 2021",7 Days in List,"May 7, 2021",5,200,0,0,
CNTRY/BG/FLK/ECT.,2570800,https://app.chartmetric.com/playlist/spotify?id=2570800,4UTbCrMWMyrqbwahe9enX8,225ckdpjq726laew34yurcc7a,https://open.spotify.com/user/225ckdpjq726laew34yurcc7a/playlist/4UTbCrMWMyrqbwahe9enX8,Johnathan Newton,14616676,https://app.chartmetric.com/curator/spotify?id=14616676,Red Eyes,https://app.chartmetric.com/track?id=20513570,"Jan 5, 2021",121 Days in List,"May 7, 2021",288,343,0,null,
