Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
Fresh Finds,1645189,https://app.chartmetric.com/playlist/spotify?id=1645189,37i9dQZF1DWWjGdmeTyeJ6,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWjGdmeTyeJ6,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 9, 2021",7 Days in List,"Mar 16, 2021",23,73,751998,3993,1%
Fresh Finds,1645189,https://app.chartmetric.com/playlist/spotify?id=1645189,37i9dQZF1DWWjGdmeTyeJ6,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWjGdmeTyeJ6,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Magnolia,https://app.chartmetric.com/track?id=34065244,"Apr 13, 2021",8 Days in List,"Apr 21, 2021",40,73,751998,3993,1%
Fresh Finds: Pop,1646160,https://app.chartmetric.com/playlist/spotify?id=1646160,37i9dQZF1DX3u9TSHqpdJC,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX3u9TSHqpdJC,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 10, 2021",28 Days in List,"Apr 7, 2021",123,200,124489,2204,2%
New Music Friday Denmark,986779,https://app.chartmetric.com/playlist/spotify?id=986779,37i9dQZF1DWWuIAAkPM0Lu,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWuIAAkPM0Lu,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 4, 2021",6 Days in List,"Mar 10, 2021",89,100,66790,456,1%
Vocal Jazz,1672767,https://app.chartmetric.com/playlist/spotify?id=1672767,37i9dQZF1DX2kt7dB63bU1,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2kt7dB63bU1,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,James,https://app.chartmetric.com/track?id=36158219,"Apr 30, 2021",1 Days in List,"May 1, 2021",44,116,59510,1340,2%
NPR Music's New Music Friday,1696220,https://app.chartmetric.com/playlist/spotify?id=1696220,5X8lN5fZSrLnXzFtDEUwb9,npr_music,https://open.spotify.com/user/npr_music/playlist/5X8lN5fZSrLnXzFtDEUwb9,NPR Music,117847,https://app.chartmetric.com/curator/spotify?id=117847,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 5, 2021",7 Days in List,"Mar 12, 2021",48,66,53533,892,2%
Icelandic Indie Music,363710,https://app.chartmetric.com/playlist/spotify?id=363710,6d9YhmLBHznFKWpFDEKiad,icelandmusicexport,https://open.spotify.com/user/icelandmusicexport/playlist/6d9YhmLBHznFKWpFDEKiad,Iceland Music,88756,https://app.chartmetric.com/curator/spotify?id=88756,Someone New,https://app.chartmetric.com/track?id=29570682,"May 29, 2020",157 Days in List,"Nov 2, 2020",63,144,18871,55,0%
Icelandic Indie Music,363710,https://app.chartmetric.com/playlist/spotify?id=363710,6d9YhmLBHznFKWpFDEKiad,icelandmusicexport,https://open.spotify.com/user/icelandmusicexport/playlist/6d9YhmLBHznFKWpFDEKiad,Iceland Music,88756,https://app.chartmetric.com/curator/spotify?id=88756,Someone New,https://app.chartmetric.com/track?id=29570682,"Nov 3, 2020",98 Days in List,"Feb 9, 2021",47,144,18871,55,0%
Icelandic Indie Music,363710,https://app.chartmetric.com/playlist/spotify?id=363710,6d9YhmLBHznFKWpFDEKiad,icelandmusicexport,https://open.spotify.com/user/icelandmusicexport/playlist/6d9YhmLBHznFKWpFDEKiad,Iceland Music,88756,https://app.chartmetric.com/curator/spotify?id=88756,Someone New,https://app.chartmetric.com/track?id=29570682,"Feb 9, 2021",56 Days in List,"Apr 6, 2021",47,144,18871,55,0%
Honey [morning coffee vibes],1769912,https://app.chartmetric.com/playlist/spotify?id=1769912,74yXeQARdWYvO64RL5cSFQ,j6kg7whj3jjo1nt5xd9gapirk,https://open.spotify.com/user/j6kg7whj3jjo1nt5xd9gapirk/playlist/74yXeQARdWYvO64RL5cSFQ,Sundae Sauuce,238122,https://app.chartmetric.com/curator/spotify?id=238122,Someone New,https://app.chartmetric.com/track?id=29570682,"Jul 17, 2020",12 Days in List,"Jul 29, 2020",30,98,17800,2174,12%
Yoga Studio Playlist,2017897,https://app.chartmetric.com/playlist/spotify?id=2017897,3SwVxW3qgPEytBEV4DQ8i8,terrymcbride,https://open.spotify.com/user/terrymcbride/playlist/3SwVxW3qgPEytBEV4DQ8i8,terrymcbride,326467,https://app.chartmetric.com/curator/spotify?id=326467,Street by Street,https://app.chartmetric.com/track?id=28950552,"Oct 5, 2020",77 Days in List,"Dec 21, 2020",33,242,17769,7,0%
Lotus,986310,https://app.chartmetric.com/playlist/spotify?id=986310,37i9dQZF1DX83FrVXEJAiq,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX83FrVXEJAiq,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 13, 2021",1 Days in List,"Mar 14, 2021",31,73,8947,483,5%
Lotus,986310,https://app.chartmetric.com/playlist/spotify?id=986310,37i9dQZF1DX83FrVXEJAiq,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX83FrVXEJAiq,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Best Friend,https://app.chartmetric.com/track?id=33192213,"Mar 26, 2021",1 Days in List,"Mar 27, 2021",62,73,8947,483,5%
