Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
Work From Home & Chill,136519,https://app.chartmetric.com/playlist/spotify?id=136519,3faneLuJiFxoGvudMbxthA,universalmusicireland,https://open.spotify.com/user/universalmusicireland/playlist/3faneLuJiFxoGvudMbxthA,"U Music IE ",140275,https://app.chartmetric.com/curator/spotify?id=140275,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 29, 2021",38 Days in List,"May 7, 2021",25,61,2216,61,3%
2021% Solid Pop Music,1733945,https://app.chartmetric.com/playlist/spotify?id=1733945,5sjfG5VAi8rT3Dj76cUWEv,popjustice,https://open.spotify.com/user/popjustice/playlist/5sjfG5VAi8rT3Dj76cUWEv,Popjustice,122170,https://app.chartmetric.com/curator/spotify?id=122170,Who,https://app.chartmetric.com/track?id=32557677,"Jan 14, 2021",112 Days in List,"May 7, 2021",173,197,2214,16,1%
2021% Solid Pop Music,1733945,https://app.chartmetric.com/playlist/spotify?id=1733945,5sjfG5VAi8rT3Dj76cUWEv,popjustice,https://open.spotify.com/user/popjustice/playlist/5sjfG5VAi8rT3Dj76cUWEv,Popjustice,122170,https://app.chartmetric.com/curator/spotify?id=122170,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 25, 2021",70 Days in List,"May 7, 2021",120,197,2214,16,1%
Wild Way,1888091,https://app.chartmetric.com/playlist/spotify?id=1888091,7w4553hiJC8zAyyQK7z4AG,apkf5949r7ty1pb3r1r11ps8w,https://open.spotify.com/user/apkf5949r7ty1pb3r1r11ps8w/playlist/7w4553hiJC8zAyyQK7z4AG,Vivace Filtr,278190,https://app.chartmetric.com/curator/spotify?id=278190,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 28, 2021",39 Days in List,"May 7, 2021",99,990,2067,-1086,-53%
The Edge of Escape Room,2266644,https://app.chartmetric.com/playlist/spotify?id=2266644,75RlRYynjyR6z5nNufty8u,particledetector,https://open.spotify.com/user/particledetector/playlist/75RlRYynjyR6z5nNufty8u,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 22, 2021",14 Days in List,"May 7, 2021",46,200,1689,-8,-0%
INDIE SOUNDS.,2380402,https://app.chartmetric.com/playlist/spotify?id=2380402,7BMrus78wlcUEA6RhQX76W,billion.bucks,https://open.spotify.com/user/billion.bucks/playlist/7BMrus78wlcUEA6RhQX76W,billion.bucks,405201,https://app.chartmetric.com/curator/spotify?id=405201,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 12, 2021",24 Days in List,"May 7, 2021",11,32,1239,91,7%
FACES,1783780,https://app.chartmetric.com/playlist/spotify?id=1783780,7awIiLzLXqExlHsa2hwfSK,hearellis,https://open.spotify.com/user/hearellis/playlist/7awIiLzLXqExlHsa2hwfSK,FACES,241852,https://app.chartmetric.com/curator/spotify?id=241852,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 9, 2021",27 Days in List,"May 7, 2021",73,100,1031,83,8%
Fresh Faces,2055476,https://app.chartmetric.com/playlist/spotify?id=2055476,4wLJJdrvQoDvKM49L8MaLt,hillydilly.com,https://open.spotify.com/user/hillydilly.com/playlist/4wLJJdrvQoDvKM49L8MaLt,Before The Data,87510,https://app.chartmetric.com/curator/spotify?id=87510,Jaded,https://app.chartmetric.com/track?id=33750930,"Mar 25, 2021",42 Days in List,"May 7, 2021",73,693,971,44,5%
Fresh Faces,2055476,https://app.chartmetric.com/playlist/spotify?id=2055476,4wLJJdrvQoDvKM49L8MaLt,hillydilly.com,https://open.spotify.com/user/hillydilly.com/playlist/4wLJJdrvQoDvKM49L8MaLt,Before The Data,87510,https://app.chartmetric.com/curator/spotify?id=87510,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 25, 2021",42 Days in List,"May 7, 2021",72,693,971,44,5%
Fresh Discovery,2561617,https://app.chartmetric.com/playlist/spotify?id=2561617,5m75bgOSLdTHD0z5LJX010,21tpdimljed5cdutzy42zfkha,https://open.spotify.com/user/21tpdimljed5cdutzy42zfkha/playlist/5m75bgOSLdTHD0z5LJX010,PR 4 Tunes,14494213,https://app.chartmetric.com/curator/spotify?id=14494213,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 26, 2021",10 Days in List,"May 7, 2021",85,180,941,null,
Indie Invaders,1900537,https://app.chartmetric.com/playlist/spotify?id=1900537,1KMXq27pdTWg29syAOIiUw,04z0ggmzyb8cf0xzvgykeeca8,https://open.spotify.com/user/04z0ggmzyb8cf0xzvgykeeca8/playlist/1KMXq27pdTWg29syAOIiUw,Kings of A&R,286390,https://app.chartmetric.com/curator/spotify?id=286390,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 29, 2021",38 Days in List,"May 7, 2021",24,32,907,35,4%
Indie Invaders,1900537,https://app.chartmetric.com/playlist/spotify?id=1900537,1KMXq27pdTWg29syAOIiUw,04z0ggmzyb8cf0xzvgykeeca8,https://open.spotify.com/user/04z0ggmzyb8cf0xzvgykeeca8/playlist/1KMXq27pdTWg29syAOIiUw,Kings of A&R,286390,https://app.chartmetric.com/curator/spotify?id=286390,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 1, 2021",66 Days in List,"May 7, 2021",12,32,907,35,4%
What I'm Blasting - Indie Pop Alternative,1682882,https://app.chartmetric.com/playlist/spotify?id=1682882,3I8kAFWOWnsp5PL6XUY2Il,ebtheceleb,https://open.spotify.com/user/ebtheceleb/playlist/3I8kAFWOWnsp5PL6XUY2Il,Ebtheceleb Tunes,224212,https://app.chartmetric.com/curator/spotify?id=224212,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",69 Days in List,"May 7, 2021",27,106,590,null,
FRESH: ALT. POP + DARK POP,2380376,https://app.chartmetric.com/playlist/spotify?id=2380376,1z5ick6OYEo3DhsSZeMVYx,discovernü,https://open.spotify.com/user/discovernü/playlist/1z5ick6OYEo3DhsSZeMVYx,discovernü,270402,https://app.chartmetric.com/curator/spotify?id=270402,Who,https://app.chartmetric.com/track?id=32557677,"Feb 11, 2021",84 Days in List,"May 7, 2021",10,40,473,-2,-0%
Cruel Rhythms 🔮,53968,https://app.chartmetric.com/playlist/spotify?id=53968,3mYqLYBeibyCyxXr0IfE21,jamilabp,https://open.spotify.com/user/jamilabp/playlist/3mYqLYBeibyCyxXr0IfE21,Mila Beyonce Scott,91416,https://app.chartmetric.com/curator/spotify?id=91416,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 25, 2021",42 Days in List,"May 7, 2021",54,67,446,0,
New Waves,2273107,https://app.chartmetric.com/playlist/spotify?id=2273107,6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,https://open.spotify.com/user/surfingsoundwaves/playlist/6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,2763852,https://app.chartmetric.com/curator/spotify?id=2763852,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",69 Days in List,"May 7, 2021",87,187,311,0,
New Waves,2273107,https://app.chartmetric.com/playlist/spotify?id=2273107,6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,https://open.spotify.com/user/surfingsoundwaves/playlist/6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,2763852,https://app.chartmetric.com/curator/spotify?id=2763852,Who,https://app.chartmetric.com/track?id=32557677,"Jan 17, 2021",109 Days in List,"May 7, 2021",182,187,311,0,
New Waves,2273107,https://app.chartmetric.com/playlist/spotify?id=2273107,6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,https://open.spotify.com/user/surfingsoundwaves/playlist/6bOGHC2zSvPf42PnxTYF3C,surfingsoundwaves,2763852,https://app.chartmetric.com/curator/spotify?id=2763852,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 27, 2021",40 Days in List,"May 7, 2021",53,187,311,0,
When The Horn Blows -  Weekly Top Tracks,1749331,https://app.chartmetric.com/playlist/spotify?id=1749331,0e9NNKG90sdWLAPyM6b7QV,whenthehornblows,https://open.spotify.com/user/whenthehornblows/playlist/0e9NNKG90sdWLAPyM6b7QV,whenthehornblows,183537,https://app.chartmetric.com/curator/spotify?id=183537,Who,https://app.chartmetric.com/track?id=32557677,"Jan 14, 2021",112 Days in List,"May 7, 2021",190,258,307,0,
Tunes Go Hard,2404794,https://app.chartmetric.com/playlist/spotify?id=2404794,5W6yK5iFELL1VyCOBTdKTD,w27eokxfm7q33ypxzg2ub0hte,https://open.spotify.com/user/w27eokxfm7q33ypxzg2ub0hte/playlist/5W6yK5iFELL1VyCOBTdKTD,GoharG,14478445,https://app.chartmetric.com/curator/spotify?id=14478445,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 26, 2021",10 Days in List,"May 7, 2021",44,87,174,3,2%
𝗗𝗿𝗮𝘇𝘆 𝗙𝗮𝗺𝗶𝗹𝘆,2560086,https://app.chartmetric.com/playlist/spotify?id=2560086,2FW6DXKUttahwl5QZ5EeOW,hbnkiaoyj43llfwowc4xb7vfx,https://open.spotify.com/user/hbnkiaoyj43llfwowc4xb7vfx/playlist/2FW6DXKUttahwl5QZ5EeOW,x_drazy,14607362,https://app.chartmetric.com/curator/spotify?id=14607362,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 28, 2021",39 Days in List,"May 7, 2021",54,109,173,null,
Female Vocalists - EDM || Updated Weekly,1742187,https://app.chartmetric.com/playlist/spotify?id=1742187,6r6G3GOTuM2UCM3QwErmXP,newending,https://open.spotify.com/user/newending/playlist/6r6G3GOTuM2UCM3QwErmXP,newending,232251,https://app.chartmetric.com/curator/spotify?id=232251,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"May 2, 2021",4 Days in List,"May 7, 2021",4801,4801,137,0,
Debut Tracks 2021,2014499,https://app.chartmetric.com/playlist/spotify?id=2014499,1atr4IEDW01wUQ8HwwGZZ7,blubbblubbplaylists,https://open.spotify.com/user/blubbblubbplaylists/playlist/1atr4IEDW01wUQ8HwwGZZ7,blubbblubbplaylists,324433,https://app.chartmetric.com/curator/spotify?id=324433,Who,https://app.chartmetric.com/track?id=32557677,"Jan 14, 2021",112 Days in List,"May 7, 2021",22,217,114,12,11%
daily fix for music junkies 🎵💉 a new song a day keeps the doctor away,980433,https://app.chartmetric.com/playlist/spotify?id=980433,3FxVS5MQOnRaim48gWx4aQ,anotherwaytod,https://open.spotify.com/user/anotherwaytod/playlist/3FxVS5MQOnRaim48gWx4aQ,Phil Lists,183728,https://app.chartmetric.com/curator/spotify?id=183728,Who,https://app.chartmetric.com/track?id=32557677,"Jan 16, 2021",110 Days in List,"May 7, 2021",24,42,114,0,
Emerging Artists Playlist 2021 - Discover the Best NEW & EMERGING Music UK - Vevo Playlists,2056119,https://app.chartmetric.com/playlist/spotify?id=2056119,7iCFdoyoltqMB7J2n8aylM,b787ot873zq98lfb6s0rbke4i,https://open.spotify.com/user/b787ot873zq98lfb6s0rbke4i/playlist/7iCFdoyoltqMB7J2n8aylM,Hypemedia,352174,https://app.chartmetric.com/curator/spotify?id=352174,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 24, 2021",12 Days in List,"May 7, 2021",66,127,96,0,
Paradigm New Signings,2235644,https://app.chartmetric.com/playlist/spotify?id=2235644,6MksFPeLdJ14tXzQ0PaHzy,paradigmtalentagency,https://open.spotify.com/user/paradigmtalentagency/playlist/6MksFPeLdJ14tXzQ0PaHzy,Paradigm Talent Agency,388945,https://app.chartmetric.com/curator/spotify?id=388945,Who,https://app.chartmetric.com/track?id=32557677,"Feb 23, 2021",72 Days in List,"May 7, 2021",34,67,91,-2,-2%
New Music Friday Totaal,1845768,https://app.chartmetric.com/playlist/spotify?id=1845768,6rWyTYB1bzQkywgDzhVP3X,robstenders,https://open.spotify.com/user/robstenders/playlist/6rWyTYB1bzQkywgDzhVP3X,Rob Stenders,268292,https://app.chartmetric.com/curator/spotify?id=268292,Who,https://app.chartmetric.com/track?id=32557677,"Jan 14, 2021",112 Days in List,"May 7, 2021",111,239,76,-1,-1%
Disco Naïveté - Old New Music,958391,https://app.chartmetric.com/playlist/spotify?id=958391,57XcQ2Y2OEmwCeM9PbONJ7,1161249553,https://open.spotify.com/user/1161249553/playlist/57XcQ2Y2OEmwCeM9PbONJ7,Disco Naïveté,12272,https://app.chartmetric.com/curator/spotify?id=12272,Who,https://app.chartmetric.com/track?id=32557677,"Jan 28, 2021",98 Days in List,"May 7, 2021",4829,5244,58,0,
The Edge of Indie Electropop,2355282,https://app.chartmetric.com/playlist/spotify?id=2355282,6iv0vtW14WH6VXswB8mbCl,particledetector,https://open.spotify.com/user/particledetector/playlist/6iv0vtW14WH6VXswB8mbCl,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 15, 2021",21 Days in List,"May 7, 2021",98,200,39,0,
The Edge of Modern Indie Pop,2277711,https://app.chartmetric.com/playlist/spotify?id=2277711,2c9QD6NrSl42hP0r0tAwA1,particledetector,https://open.spotify.com/user/particledetector/playlist/2c9QD6NrSl42hP0r0tAwA1,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 15, 2021",21 Days in List,"May 7, 2021",39,200,16,6,38%
IOLITE,2014496,https://app.chartmetric.com/playlist/spotify?id=2014496,2gx6cDUlc2eEht8QcBbBu2,blubbblubbplaylists,https://open.spotify.com/user/blubbblubbplaylists/playlist/2gx6cDUlc2eEht8QcBbBu2,blubbblubbplaylists,324433,https://app.chartmetric.com/curator/spotify?id=324433,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 4, 2021",32 Days in List,"May 7, 2021",430,458,15,1,7%
IOLITE,2014496,https://app.chartmetric.com/playlist/spotify?id=2014496,2gx6cDUlc2eEht8QcBbBu2,blubbblubbplaylists,https://open.spotify.com/user/blubbblubbplaylists/playlist/2gx6cDUlc2eEht8QcBbBu2,blubbblubbplaylists,324433,https://app.chartmetric.com/curator/spotify?id=324433,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 27, 2021",68 Days in List,"May 7, 2021",375,458,15,1,7%
The Edge of Social Media Pop,2399541,https://app.chartmetric.com/playlist/spotify?id=2399541,6sG3iXKSgHsFmhq1boLIiN,particledetector,https://open.spotify.com/user/particledetector/playlist/6sG3iXKSgHsFmhq1boLIiN,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 15, 2021",21 Days in List,"May 7, 2021",43,200,10,2,20%
FE Archive (as of 7.25.19),2096899,https://app.chartmetric.com/playlist/spotify?id=2096899,0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 8, 2021",59 Days in List,"May 7, 2021",2042,2272,8,0,
FE Archive (as of 7.25.19),2096899,https://app.chartmetric.com/playlist/spotify?id=2096899,0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Who,https://app.chartmetric.com/track?id=32557677,"Jan 19, 2021",107 Days in List,"May 7, 2021",1828,2272,8,0,
FE Archive (as of 7.25.19),2096899,https://app.chartmetric.com/playlist/spotify?id=2096899,0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/0S2Kk6i5UGxVc74Gw5Y5Kd,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Jaded,https://app.chartmetric.com/track?id=33750930,"Apr 5, 2021",31 Days in List,"May 7, 2021",2145,2272,8,0,
Matt's Weekly EDM Picks,1810323,https://app.chartmetric.com/playlist/spotify?id=1810323,7wU89XGNvpEwIYPrOvmEqa,newending,https://open.spotify.com/user/newending/playlist/7wU89XGNvpEwIYPrOvmEqa,newending,232251,https://app.chartmetric.com/curator/spotify?id=232251,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"May 2, 2021",4 Days in List,"May 7, 2021",3666,3666,5,0,
SugarCube'z,2413477,https://app.chartmetric.com/playlist/spotify?id=2413477,3Ei3fltGz5YWcuWpuqUaJa,xbwp54pcn3tsugmst4hl03wc1,https://open.spotify.com/user/xbwp54pcn3tsugmst4hl03wc1/playlist/3Ei3fltGz5YWcuWpuqUaJa,Lotty,14483497,https://app.chartmetric.com/curator/spotify?id=14483497,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 17, 2021",50 Days in List,"May 7, 2021",1979,2039,4,null,
The Edge of Irish Pop,2291774,https://app.chartmetric.com/playlist/spotify?id=2291774,4LKtopPzMDhoiE21wLJPMR,particledetector,https://open.spotify.com/user/particledetector/playlist/4LKtopPzMDhoiE21wLJPMR,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises - Acoustic,https://app.chartmetric.com/track?id=33882760,"Apr 29, 2021",7 Days in List,"May 7, 2021",180,200,4,1,25%
Future Hits,487380,https://app.chartmetric.com/playlist/spotify?id=487380,6VkGtPgJFrxtj1a5UfJ171,1176476201,https://open.spotify.com/user/1176476201/playlist/6VkGtPgJFrxtj1a5UfJ171,Kristaps Birums,13991,https://app.chartmetric.com/curator/spotify?id=13991,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 25, 2021",42 Days in List,"May 7, 2021",631,1570,3,0,
Pop Today,2034390,https://app.chartmetric.com/playlist/spotify?id=2034390,10W3XblSyXcaykVM2PftZt,sebbe19,https://open.spotify.com/user/sebbe19/playlist/10W3XblSyXcaykVM2PftZt,Sebastian Ekman,337523,https://app.chartmetric.com/curator/spotify?id=337523,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 24, 2021",12 Days in List,"May 7, 2021",2438,2446,1,0,
letsgobig_missing,2385715,https://app.chartmetric.com/playlist/spotify?id=2385715,3KOpELpnMDqAFkdrqN6PLE,121425193,https://open.spotify.com/user/121425193/playlist/3KOpELpnMDqAFkdrqN6PLE,Mohamed Kamal,312599,https://app.chartmetric.com/curator/spotify?id=312599,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 28, 2021",67 Days in List,"May 7, 2021",1507,4528,0,0,
