Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
sad hour,988427,https://app.chartmetric.com/playlist/spotify?id=988427,37i9dQZF1DWSqBruwoIXkA,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSqBruwoIXkA,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Wish It Would Rain - Piano Version,https://app.chartmetric.com/track?id=31530169,"Oct 9, 2020",209 Days in List,"May 7, 2021",81,141,580818,11602,2%
Eletro Pop Para Academia,327977,https://app.chartmetric.com/playlist/spotify?id=327977,6ut2MhSOHD8n6rCHwurUQl,digster_brasil,https://open.spotify.com/user/digster_brasil/playlist/6ut2MhSOHD8n6rCHwurUQl,UMUSIC Play,74397,https://app.chartmetric.com/curator/spotify?id=74397,By Heart (with Londin Thompson),https://app.chartmetric.com/track?id=32153912,"Dec 7, 2020",150 Days in List,"May 7, 2021",73,135,84410,-241,-0%
Morning Coffee,989427,https://app.chartmetric.com/playlist/spotify?id=989427,37i9dQZF1DXcgZcN2HVMoe,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXcgZcN2HVMoe,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Wish It Would Rain,https://app.chartmetric.com/track?id=31076673,"Apr 22, 2021",14 Days in List,"May 7, 2021",151,250,81691,9180,11%
Unplugged,2279390,https://app.chartmetric.com/playlist/spotify?id=2279390,37i9dQZF1DWWxrt1tiKYiX,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWxrt1tiKYiX,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Wish It Would Rain - Piano Version,https://app.chartmetric.com/track?id=31530169,"Oct 15, 2020",203 Days in List,"May 7, 2021",52,114,40258,7045,17%
mint India,1733820,https://app.chartmetric.com/playlist/spotify?id=1733820,37i9dQZF1DXdMbUSbTOEeW,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdMbUSbTOEeW,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,By Heart (with Londin Thompson),https://app.chartmetric.com/track?id=32153912,"Dec 4, 2020",153 Days in List,"May 7, 2021",9,76,35623,466,1%
break up songs to scream in the car sobbing,2401907,https://app.chartmetric.com/playlist/spotify?id=2401907,6yTlRcS6ibMaOcapXBpoeW,sdie68br84haws6ggfrxfsbn8,https://open.spotify.com/user/sdie68br84haws6ggfrxfsbn8/playlist/6yTlRcS6ibMaOcapXBpoeW,ella,14476699,https://app.chartmetric.com/curator/spotify?id=14476699,Wish It Would Rain - Piano Version,https://app.chartmetric.com/track?id=31530169,"Oct 22, 2020",196 Days in List,"May 7, 2021",99,188,12838,1752,14%
homework & chill ©,2433996,https://app.chartmetric.com/playlist/spotify?id=2433996,2DarV4Uf1y24b2kKAAQ5TX,agfzmqb6liefii7cov7epp8vm,https://open.spotify.com/user/agfzmqb6liefii7cov7epp8vm/playlist/2DarV4Uf1y24b2kKAAQ5TX,mares,14500000,https://app.chartmetric.com/curator/spotify?id=14500000,Wish It Would Rain,https://app.chartmetric.com/track?id=31076673,"Feb 8, 2021",87 Days in List,"May 7, 2021",228,256,8763,null,
ZzZZZzzzZz,9238,https://app.chartmetric.com/playlist/spotify?id=9238,5dYyVx6J8NcxUkgjAgoDwB,annaedwin,https://open.spotify.com/user/annaedwin/playlist/5dYyVx6J8NcxUkgjAgoDwB,annaedwin,58176,https://app.chartmetric.com/curator/spotify?id=58176,Wish It Would Rain,https://app.chartmetric.com/track?id=31076673,"Nov 2, 2020",185 Days in List,"May 7, 2021",1072,1120,8505,-15,-0%
"slowed-down sad songs ",2614818,https://app.chartmetric.com/playlist/spotify?id=2614818,6DoM1PcIfV5uUd4q9fdbhd,izzy_m25,https://open.spotify.com/user/izzy_m25/playlist/6DoM1PcIfV5uUd4q9fdbhd,isabelle,14654846,https://app.chartmetric.com/curator/spotify?id=14654846,Wish It Would Rain - Piano Version,https://app.chartmetric.com/track?id=31530169,"Oct 26, 2020",192 Days in List,"May 7, 2021",178,217,7862,null,
New Music 2021,231378,https://app.chartmetric.com/playlist/spotify?id=231378,5eMcJFot5Hkj3aB9mCKSRY,12150809594,https://open.spotify.com/user/12150809594/playlist/5eMcJFot5Hkj3aB9mCKSRY,Digster Music,22276,https://app.chartmetric.com/curator/spotify?id=22276,Don't Prove Me Wrong,https://app.chartmetric.com/track?id=32825172,"Feb 12, 2021",83 Days in List,"May 7, 2021",71,118,5987,-26,-0%
Música para Gaming 2021 💯,976397,https://app.chartmetric.com/playlist/spotify?id=976397,53WUPoyT5ndSbvxBN6opAJ,21ifzjxggdajdpc4w6iqxslkq,https://open.spotify.com/user/21ifzjxggdajdpc4w6iqxslkq/playlist/53WUPoyT5ndSbvxBN6opAJ,Soave,183651,https://app.chartmetric.com/curator/spotify?id=183651,By Heart (with Londin Thompson),https://app.chartmetric.com/track?id=32153912,"Dec 25, 2020",132 Days in List,"May 7, 2021",108,193,5693,-29,-1%
