Playlist,Playlist Chartmetric ID,Playlist URL,Spotify Playlist ID,Spotify User ID,Spotify Playlist URL,Curator,Curator Chartmetric ID,Curator URL,Track Name,Track URL,Date Added,Days in List,Date Removed,Position,Total Tracks,Followers,28-day Change,28-day Change Percent
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 17, 2021",1 Days in List,"Apr 18, 2021",20,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 19, 2021",1 Days in List,"Apr 20, 2021",43,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Who,https://app.chartmetric.com/track?id=32557677,"Apr 20, 2021",1 Days in List,"Apr 21, 2021",49,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 21, 2021",1 Days in List,"Apr 22, 2021",4,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 22, 2021",1 Days in List,"Apr 23, 2021",21,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 24, 2021",1 Days in List,"Apr 25, 2021",26,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Who,https://app.chartmetric.com/track?id=32557677,"Apr 24, 2021",1 Days in List,"Apr 25, 2021",35,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 25, 2021",1 Days in List,"Apr 26, 2021",48,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 28, 2021",1 Days in List,"Apr 29, 2021",26,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"May 2, 2021",1 Days in List,"May 3, 2021",7,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Who,https://app.chartmetric.com/track?id=32557677,"May 2, 2021",1 Days in List,"May 3, 2021",40,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Funfair,https://app.chartmetric.com/track?id=33741942,"May 3, 2021",1 Days in List,"May 4, 2021",4,50,34364,609,2%
Alt. Pop.,1742986,https://app.chartmetric.com/playlist/spotify?id=1742986,37i9dQZF1DXdfR43X3iEzK,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdfR43X3iEzK,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"May 4, 2021",2 Days in List,"May 6, 2021",37,50,34364,609,2%
New Pop UK,1972845,https://app.chartmetric.com/playlist/spotify?id=1972845,37i9dQZF1DWXWBMhgr0bkX,spotify,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWXWBMhgr0bkX,Spotify,2,https://app.chartmetric.com/curator/spotify?id=2,Who,https://app.chartmetric.com/track?id=32557677,"Jan 14, 2021",42 Days in List,"Feb 25, 2021",43,70,13773,728,5%
New Music Friday: The Popjustice Edit,52166,https://app.chartmetric.com/playlist/spotify?id=52166,5s7cNVeGfehrRfCatNN43P,popjustice,https://open.spotify.com/user/popjustice/playlist/5s7cNVeGfehrRfCatNN43P,Popjustice,122170,https://app.chartmetric.com/curator/spotify?id=122170,Who,https://app.chartmetric.com/track?id=32557677,"Jan 15, 2021",7 Days in List,"Jan 22, 2021",4,30,10074,41,0%
New Music Friday: The Popjustice Edit,52166,https://app.chartmetric.com/playlist/spotify?id=52166,5s7cNVeGfehrRfCatNN43P,popjustice,https://open.spotify.com/user/popjustice/playlist/5s7cNVeGfehrRfCatNN43P,Popjustice,122170,https://app.chartmetric.com/curator/spotify?id=122170,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 26, 2021",7 Days in List,"Apr 2, 2021",23,30,10074,41,0%
New Music Friday: The Popjustice Edit,52166,https://app.chartmetric.com/playlist/spotify?id=52166,5s7cNVeGfehrRfCatNN43P,popjustice,https://open.spotify.com/user/popjustice/playlist/5s7cNVeGfehrRfCatNN43P,Popjustice,122170,https://app.chartmetric.com/curator/spotify?id=122170,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",7 Days in List,"Mar 5, 2021",5,30,10074,41,0%
New This Week,6709,https://app.chartmetric.com/playlist/spotify?id=6709,4f0IMCLd3iciiLR4V6qXcp,topsify,https://open.spotify.com/user/topsify/playlist/4f0IMCLd3iciiLR4V6qXcp,Topsify,138822,https://app.chartmetric.com/curator/spotify?id=138822,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",7 Days in List,"Mar 5, 2021",96,1,7588,23,0%
MusicBash UK Charts,2293880,https://app.chartmetric.com/playlist/spotify?id=2293880,3lZoqsguT3gXoqZR9DZSdz,ae1e76f0rc4scur82vb88v045,https://open.spotify.com/user/ae1e76f0rc4scur82vb88v045/playlist/3lZoqsguT3gXoqZR9DZSdz,MusicBash,237545,https://app.chartmetric.com/curator/spotify?id=237545,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 28, 2021",1 Days in List,"Apr 29, 2021",70,100,4847,761,16%
MusicBash UK Charts,2293880,https://app.chartmetric.com/playlist/spotify?id=2293880,3lZoqsguT3gXoqZR9DZSdz,ae1e76f0rc4scur82vb88v045,https://open.spotify.com/user/ae1e76f0rc4scur82vb88v045/playlist/3lZoqsguT3gXoqZR9DZSdz,MusicBash,237545,https://app.chartmetric.com/curator/spotify?id=237545,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 25, 2021",9 Days in List,"Apr 3, 2021",61,100,4847,761,16%
MusicBash UK Charts,2293880,https://app.chartmetric.com/playlist/spotify?id=2293880,3lZoqsguT3gXoqZR9DZSdz,ae1e76f0rc4scur82vb88v045,https://open.spotify.com/user/ae1e76f0rc4scur82vb88v045/playlist/3lZoqsguT3gXoqZR9DZSdz,MusicBash,237545,https://app.chartmetric.com/curator/spotify?id=237545,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Apr 29, 2021",6 Days in List,"May 5, 2021",80,100,4847,761,16%
R&Bass,1782074,https://app.chartmetric.com/playlist/spotify?id=1782074,156sfL368neuS151eBzsiX,qqvsrw2b1rd3hmklj4zqvrb7k,https://open.spotify.com/user/qqvsrw2b1rd3hmklj4zqvrb7k/playlist/156sfL368neuS151eBzsiX,Tame The Wav,241195,https://app.chartmetric.com/curator/spotify?id=241195,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 29, 2021",30 Days in List,"Apr 28, 2021",38,107,4831,620,13%
New Music Discovery,867237,https://app.chartmetric.com/playlist/spotify?id=867237,5359l8Co8qztllR0Mxk4Zv,thelineofbestfit,https://open.spotify.com/user/thelineofbestfit/playlist/5359l8Co8qztllR0Mxk4Zv,The Line of Best Fit,136935,https://app.chartmetric.com/curator/spotify?id=136935,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 25, 2021",7 Days in List,"Apr 1, 2021",27,30,4426,65,1%
New Music Discovery,867237,https://app.chartmetric.com/playlist/spotify?id=867237,5359l8Co8qztllR0Mxk4Zv,thelineofbestfit,https://open.spotify.com/user/thelineofbestfit/playlist/5359l8Co8qztllR0Mxk4Zv,The Line of Best Fit,136935,https://app.chartmetric.com/curator/spotify?id=136935,Who,https://app.chartmetric.com/track?id=32557677,"Jan 15, 2021",6 Days in List,"Jan 21, 2021",42,30,4426,65,1%
EDM 2021,26215,https://app.chartmetric.com/playlist/spotify?id=26215,6zFmAhDCUUOrJ1Wk2E8AFu,olovmodin,https://open.spotify.com/user/olovmodin/playlist/6zFmAhDCUUOrJ1Wk2E8AFu,olovmodin,118773,https://app.chartmetric.com/curator/spotify?id=118773,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 26, 2021",1 Days in List,"Mar 27, 2021",1500,1072,4354,-13,-0%
Novedades Universal Music,756569,https://app.chartmetric.com/playlist/spotify?id=756569,0fzmqHGd8zxk6mE7u8iHso,universalmusica,https://open.spotify.com/user/universalmusica/playlist/0fzmqHGd8zxk6mE7u8iHso,DIGSTER.MX,140273,https://app.chartmetric.com/curator/spotify?id=140273,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 26, 2021",7 Days in List,"Apr 2, 2021",63,66,4288,1,0%
New Artists Discovery,975320,https://app.chartmetric.com/playlist/spotify?id=975320,1ozCM0k4h6vrMlAzNaJCyy,wearegoingsolo,https://open.spotify.com/user/wearegoingsolo/playlist/1ozCM0k4h6vrMlAzNaJCyy,Going Solo,183535,https://app.chartmetric.com/curator/spotify?id=183535,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 29, 2021",7 Days in List,"Apr 5, 2021",70,83,4122,37,1%
New Artists Discovery,975320,https://app.chartmetric.com/playlist/spotify?id=975320,1ozCM0k4h6vrMlAzNaJCyy,wearegoingsolo,https://open.spotify.com/user/wearegoingsolo/playlist/1ozCM0k4h6vrMlAzNaJCyy,Going Solo,183535,https://app.chartmetric.com/curator/spotify?id=183535,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 1, 2021",7 Days in List,"Mar 8, 2021",12,83,4122,37,1%
Disco Naïveté New Music,24735,https://app.chartmetric.com/playlist/spotify?id=24735,4c6G93bHqsUbwqlqRDND9k,1161249553,https://open.spotify.com/user/1161249553/playlist/4c6G93bHqsUbwqlqRDND9k,Disco Naïveté,12272,https://app.chartmetric.com/curator/spotify?id=12272,Who,https://app.chartmetric.com/track?id=32557677,"Jan 15, 2021",14 Days in List,"Jan 29, 2021",70,55,3582,12,0%
Top New Music,1888090,https://app.chartmetric.com/playlist/spotify?id=1888090,03RECdBrwxmfRPVFAuhlPS,apkf5949r7ty1pb3r1r11ps8w,https://open.spotify.com/user/apkf5949r7ty1pb3r1r11ps8w/playlist/03RECdBrwxmfRPVFAuhlPS,Vivace Filtr,278190,https://app.chartmetric.com/curator/spotify?id=278190,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 29, 2021",25 Days in List,"Apr 23, 2021",59,100,2632,-1209,-46%
The Edge of Indie Poptimism,1962609,https://app.chartmetric.com/playlist/spotify?id=1962609,5vIdb67lQcdFwoVkE4UMep,particledetector,https://open.spotify.com/user/particledetector/playlist/5vIdb67lQcdFwoVkE4UMep,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 5, 2021",21 Days in List,"Mar 26, 2021",53,154,2585,-16,-1%
Nieuwe releases - New singles,361051,https://app.chartmetric.com/playlist/spotify?id=361051,6aYAiIdPeGpVcA3cPsO2JC,nederlandse_top_40,https://open.spotify.com/user/nederlandse_top_40/playlist/6aYAiIdPeGpVcA3cPsO2JC,Nederlandse Top 40,116120,https://app.chartmetric.com/curator/spotify?id=116120,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 25, 2021",7 Days in List,"Mar 4, 2021",60,120,2354,10,0%
Work From Home & Chill,136519,https://app.chartmetric.com/playlist/spotify?id=136519,3faneLuJiFxoGvudMbxthA,universalmusicireland,https://open.spotify.com/user/universalmusicireland/playlist/3faneLuJiFxoGvudMbxthA,"U Music IE ",140275,https://app.chartmetric.com/curator/spotify?id=140275,Who,https://app.chartmetric.com/track?id=32557677,"Jan 15, 2021",54 Days in List,"Mar 10, 2021",45,61,2216,61,3%
Fashionably Early,1662507,https://app.chartmetric.com/playlist/spotify?id=1662507,01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Mar 2, 2021",22 Days in List,"Mar 24, 2021",73,80,2159,50,2%
Fashionably Early,1662507,https://app.chartmetric.com/playlist/spotify?id=1662507,01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Who,https://app.chartmetric.com/track?id=32557677,"Jan 19, 2021",21 Days in List,"Feb 9, 2021",73,80,2159,50,2%
Fashionably Early,1662507,https://app.chartmetric.com/playlist/spotify?id=1662507,01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,https://open.spotify.com/user/fashionablyearlymusic/playlist/01slT3SimZ5ubaYK8b849j,fashionablyearlymusic,183378,https://app.chartmetric.com/curator/spotify?id=183378,Jaded,https://app.chartmetric.com/track?id=33750930,"Mar 30, 2021",21 Days in List,"Apr 20, 2021",68,80,2159,50,2%
RO Music Friday,1650673,https://app.chartmetric.com/playlist/spotify?id=1650673,3lcyjnEQDiASuBjLKcNjji,getmusicro,https://open.spotify.com/user/getmusicro/playlist/3lcyjnEQDiASuBjLKcNjji,Digster RO,223523,https://app.chartmetric.com/curator/spotify?id=223523,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 26, 2021",6 Days in List,"Apr 1, 2021",47,80,2133,187,9%
RO Music Friday,1650673,https://app.chartmetric.com/playlist/spotify?id=1650673,3lcyjnEQDiASuBjLKcNjji,getmusicro,https://open.spotify.com/user/getmusicro/playlist/3lcyjnEQDiASuBjLKcNjji,Digster RO,223523,https://app.chartmetric.com/curator/spotify?id=223523,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",6 Days in List,"Mar 4, 2021",67,80,2133,187,9%
"ChillMood ",2310464,https://app.chartmetric.com/playlist/spotify?id=2310464,38DDLyCfILHAVVrKOS9zCd,1171951074,https://open.spotify.com/user/1171951074/playlist/38DDLyCfILHAVVrKOS9zCd,Freedomizi aka Frasta,9109242,https://app.chartmetric.com/curator/spotify?id=9109242,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 25, 2021",23 Days in List,"Mar 20, 2021",15,118,1789,12,1%
THE NÜ,1862744,https://app.chartmetric.com/playlist/spotify?id=1862744,4sfEsvVNBdKPp2Z2pKOIdk,discovernü,https://open.spotify.com/user/discovernü/playlist/4sfEsvVNBdKPp2Z2pKOIdk,discovernü,270402,https://app.chartmetric.com/curator/spotify?id=270402,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 7, 2021",9 Days in List,"Apr 16, 2021",33,40,1570,46,3%
🎧 Now! 2021 🎧,1707500,https://app.chartmetric.com/playlist/spotify?id=1707500,1IcU6Gyw0WZSoVYKJtIHqV,1139686529,https://open.spotify.com/user/1139686529/playlist/1IcU6Gyw0WZSoVYKJtIHqV,Machiel Matthews Jr.,226396,https://app.chartmetric.com/curator/spotify?id=226396,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 25, 2021",7 Days in List,"Mar 4, 2021",77,79,1254,8,1%
Global Media Pop,2056288,https://app.chartmetric.com/playlist/spotify?id=2056288,0fvrDtlO1oPozN0roMiyqd,21kxp6h6emkjwu3wcj7nwtiqq,https://open.spotify.com/user/21kxp6h6emkjwu3wcj7nwtiqq/playlist/0fvrDtlO1oPozN0roMiyqd,Global Money World,243123,https://app.chartmetric.com/curator/spotify?id=243123,Who,https://app.chartmetric.com/track?id=32557677,"Jan 20, 2021",1 Days in List,"Jan 21, 2021",27,86,1162,-140,-12%
anti-indie indie club,1747155,https://app.chartmetric.com/playlist/spotify?id=1747155,5MrnsKoLL4rHHHCWmv2OK8,indiehappyhour,https://open.spotify.com/user/indiehappyhour/playlist/5MrnsKoLL4rHHHCWmv2OK8,indiehappyhour,235137,https://app.chartmetric.com/curator/spotify?id=235137,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 29, 2021",27 Days in List,"Apr 25, 2021",15,65,1079,0,
FACES,1783780,https://app.chartmetric.com/playlist/spotify?id=1783780,7awIiLzLXqExlHsa2hwfSK,hearellis,https://open.spotify.com/user/hearellis/playlist/7awIiLzLXqExlHsa2hwfSK,FACES,241852,https://app.chartmetric.com/curator/spotify?id=241852,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 28, 2021",5 Days in List,"Apr 2, 2021",9,100,1031,83,8%
"Early Rising ",2032828,https://app.chartmetric.com/playlist/spotify?id=2032828,5YFDlN4bFEtcL55gRLAIzs,n6m9fyueqda6v6sp7ablxecc7,https://open.spotify.com/user/n6m9fyueqda6v6sp7ablxecc7/playlist/5YFDlN4bFEtcL55gRLAIzs,Early Rising,335988,https://app.chartmetric.com/curator/spotify?id=335988,Who,https://app.chartmetric.com/track?id=32557677,"Jan 17, 2021",7 Days in List,"Jan 24, 2021",7,16,1030,103,10%
The Edge of UK Hip Hop,1846468,https://app.chartmetric.com/playlist/spotify?id=1846468,3XLI4w74aUhbcAnoYFgxve,particledetector,https://open.spotify.com/user/particledetector/playlist/3XLI4w74aUhbcAnoYFgxve,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 2, 2021",7 Days in List,"Apr 9, 2021",69,200,966,-7,-1%
The Edge of UK Hip Hop,1846468,https://app.chartmetric.com/playlist/spotify?id=1846468,3XLI4w74aUhbcAnoYFgxve,particledetector,https://open.spotify.com/user/particledetector/playlist/3XLI4w74aUhbcAnoYFgxve,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Who,https://app.chartmetric.com/track?id=32557677,"Jan 22, 2021",14 Days in List,"Feb 5, 2021",80,200,966,-7,-1%
TOWER DOORS Weekly Playlist,2013778,https://app.chartmetric.com/playlist/spotify?id=2013778,5UGSPzpftMI71JvLGUTHDU,h4ui1bvdq79qpj3xxz3tcbp5z,https://open.spotify.com/user/h4ui1bvdq79qpj3xxz3tcbp5z/playlist/5UGSPzpftMI71JvLGUTHDU,TOWER DOORS,324090,https://app.chartmetric.com/curator/spotify?id=324090,Who,https://app.chartmetric.com/track?id=32557677,"Jan 17, 2021",7 Days in List,"Jan 24, 2021",40,45,932,27,3%
"Novedades semanales de Mondo Sonoro ",2368691,https://app.chartmetric.com/playlist/spotify?id=2368691,1vwpogS5g4Zc5zbXTznF03,revista_mondosonoro,https://open.spotify.com/user/revista_mondosonoro/playlist/1vwpogS5g4Zc5zbXTznF03,Mondosonoro,124842,https://app.chartmetric.com/curator/spotify?id=124842,Boys Make Promises,https://app.chartmetric.com/track?id=32937274,"Feb 26, 2021",7 Days in List,"Mar 5, 2021",23,39,838,119,14%
The Luna Collective Weekly Tunes,1778109,https://app.chartmetric.com/playlist/spotify?id=1778109,5TyhzPIX9TLv3nVevveOTj,zkgb3b6rztgoplgg7hqdpisbr,https://open.spotify.com/user/zkgb3b6rztgoplgg7hqdpisbr/playlist/5TyhzPIX9TLv3nVevveOTj,The Luna Collective,240258,https://app.chartmetric.com/curator/spotify?id=240258,Who,https://app.chartmetric.com/track?id=32557677,"Jan 17, 2021",7 Days in List,"Jan 24, 2021",25,41,835,30,4%
The Edge of Neo Soul,1873365,https://app.chartmetric.com/playlist/spotify?id=1873365,60qIb8J3iTaVVpHmyECZU6,particledetector,https://open.spotify.com/user/particledetector/playlist/60qIb8J3iTaVVpHmyECZU6,Particle Detector,267603,https://app.chartmetric.com/curator/spotify?id=267603,Funfair,https://app.chartmetric.com/track?id=33741942,"Apr 8, 2021",8 Days in List,"Apr 16, 2021",31,117,746,0,
PressPLAY OK: New Music Friday,1711286,https://app.chartmetric.com/playlist/spotify?id=1711286,2QEXsFWUdk2DsJxhThUFwH,pressplay_ok,https://open.spotify.com/user/pressplay_ok/playlist/2QEXsFWUdk2DsJxhThUFwH,PressPLAY OK,227023,https://app.chartmetric.com/curator/spotify?id=227023,Funfair,https://app.chartmetric.com/track?id=33741942,"Mar 25, 2021",7 Days in List,"Apr 1, 2021",61,107,694,7,1%
PressPLAY OK: New Music Friday,1711286,https://app.chartmetric.com/playlist/spotify?id=1711286,2QEXsFWUdk2DsJxhThUFwH,pressplay_ok,https://open.spotify.com/user/pressplay_ok/playlist/2QEXsFWUdk2DsJxhThUFwH,PressPLAY OK,227023,https://app.chartmetric.com/curator/spotify?id=227023,Jaded,https://app.chartmetric.com/track?id=33750930,"Mar 25, 2021",7 Days in List,"Apr 1, 2021",107,107,694,7,1%
