Indicator name;Reward value
sub-4-0_sub-3-3 then do nothing;64.59558486938477
Best path without transition constraint;64.59558486938477
Best possible path with game rules;64.57513618469238
sub-4-0 then do nothing;64.50960350036621
Do Nothing in ref topo;62.29082679748535
